tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0043924,movie,A Place in the Sun,1951,122,"Drama,Romance",7.7,26985
tt0043949,movie,Quo Vadis,1951,171,"Drama,Romance",7.1,18573
tt0044008,movie,A Christmas Carol,1951,86,"Drama,Family,Fantasy",8.1,29221
tt0044079,movie,Strangers on a Train,1951,101,"Crime,Drama,Film-Noir",7.9,148292
tt0044081,movie,A Streetcar Named Desire,1951,122,Drama,7.9,119008
tt0044121,movie,The Thing from Another World,1951,87,"Horror,Sci-Fi",7.0,35741
tt0044207,movie,When Worlds Collide,1951,83,"Action,Sci-Fi,Thriller",6.6,10433
tt0044357,movie,Angel Face,1952,91,"Crime,Drama,Film-Noir",7.2,10113
tt0044391,movie,The Bad and the Beautiful,1952,118,"Drama,Romance",7.7,17891
tt0044413,movie,Bend of the River,1952,91,"Action,Adventure,Drama",7.2,10995
tt0044672,movie,The Greatest Show on Earth,1952,152,"Drama,Family,Romance",6.5,17452
tt0044706,movie,High Noon,1952,85,"Drama,Thriller,Western",7.9,116757
tt0044741,movie,Ikiru,1952,143,Drama,8.3,102844
tt0044760,movie,Ivanhoe,1952,106,"Action,Adventure,Drama",6.7,11352
tt0044829,movie,The Lavender Hill Mob,1951,78,"Comedy,Crime",7.5,17008
tt0044837,movie,Limelight,1952,137,"Comedy,Drama,Music",8.0,24060
tt0044876,movie,The Man in the White Suit,1951,85,"Comedy,Drama,Sci-Fi",7.2,11716
tt0044916,movie,Monkey Business,1952,97,"Comedy,Sci-Fi",6.9,16824
tt0044953,movie,The Naked Spur,1953,91,"Drama,Thriller,Western",7.3,14047
tt0045061,movie,The Quiet Man,1952,129,"Comedy,Drama,Romance",7.7,46051
tt0045152,movie,Singin' in the Rain,1952,103,"Comedy,Musical,Romance",8.3,283690
tt0045251,movie,Othello,1951,90,"Drama,Romance",7.5,10224
tt0045274,movie,Umberto D.,1952,89,Drama,8.1,30703
tt0045296,movie,Viva Zapata!,1952,113,"Biography,Drama,History",7.2,13499
tt0045537,movie,The Band Wagon,1953,112,"Comedy,Musical,Romance",7.4,13630
tt0045555,movie,The Big Heat,1953,89,"Crime,Drama,Film-Noir",7.9,32794
tt0045591,movie,Calamity Jane,1953,101,"Comedy,Musical,Romance",7.2,12210
tt0045758,movie,Fear and Desire,1952,62,"Drama,Thriller,War",5.3,15400
tt0045793,movie,From Here to Eternity,1953,118,"Drama,Romance,War",7.6,54529
tt0045810,movie,Gentlemen Prefer Blondes,1953,91,"Comedy,Musical,Romance",7.1,46587
tt0045877,movie,The Hitch-Hiker,1953,71,"Crime,Drama,Film-Noir",6.9,11931
tt0045883,movie,Hondo,1953,83,"Drama,Romance,War",7.0,14041
tt0045888,movie,House of Wax,1953,88,Horror,7.0,22657
tt0045891,movie,How to Marry a Millionaire,1953,95,"Comedy,Drama,Romance",6.8,26946
tt0045897,movie,I Confess,1953,95,"Crime,Drama,Thriller",7.2,25382
tt0045917,movie,Invaders from Mars,1953,78,"Horror,Sci-Fi",6.3,10382
tt0045920,movie,It Came from Outer Space,1953,81,"Horror,Sci-Fi",6.5,12893
tt0045943,movie,Julius Caesar,1953,120,"Drama,History",7.2,14197
tt0046022,movie,The Earrings of Madame De...,1953,105,"Drama,Romance",7.8,12188
tt0046085,movie,Mogambo,1953,116,"Adventure,Drama,Romance",6.6,10014
tt0046126,movie,Niagara,1953,92,"Drama,Film-Noir,Thriller",7.0,22398
tt0046183,movie,Peter Pan,1953,77,"Adventure,Animation,Family",7.2,166288
tt0046187,movie,Pickup on South Street,1953,80,"Crime,Drama,Film-Noir",7.6,17852
tt0046247,movie,The Robe,1953,135,"Drama,History,Romance",6.7,12982
tt0046250,movie,Roman Holiday,1953,118,"Comedy,Drama,Romance",8.0,157887
tt0046268,movie,The Wages of Fear,1953,156,"Adventure,Drama,Thriller",8.1,73788
tt0046303,movie,Shane,1953,118,"Drama,Western",7.6,47912
tt0046345,movie,Summer with Monika,1953,96,"Drama,Romance",7.5,17813
tt0046359,movie,Stalag 17,1953,120,"Comedy,Drama,War",7.9,60249
tt0046414,movie,Beat the Devil,1953,89,"Action,Adventure,Comedy",6.4,11426
tt0046438,movie,Tokyo Story,1953,137,Drama,8.1,78101
tt0046478,movie,Ugetsu,1953,96,"Drama,Fantasy,War",8.1,28370
tt0046487,movie,Monsieur Hulot's Holiday,1953,83,Comedy,7.3,22024
tt0046511,movie,Journey to Italy,1954,97,"Drama,Romance",7.2,13951
tt0046521,movie,I Vitelloni,1953,104,"Comedy,Drama",7.8,23311
tt0046534,movie,The War of the Worlds,1953,87,"Action,Sci-Fi,Thriller",7.0,41952
tt0046672,movie,"20,000 Leagues Under the Sea",1954,127,"Adventure,Drama,Family",7.2,39442
tt0046754,movie,The Barefoot Contessa,1954,128,"Crime,Drama,Mystery",6.9,14550
tt0046807,movie,Brigadoon,1954,108,"Fantasy,Musical,Romance",6.8,10107
tt0046816,movie,The Caine Mutiny,1954,124,"Drama,War",7.7,31115
tt0046876,movie,Creature from the Black Lagoon,1954,79,"Horror,Sci-Fi",6.9,38551
tt0046889,movie,The Dam Busters,1955,105,"Drama,History,War",7.4,12349
tt0046911,movie,Diabolique,1955,117,"Crime,Drama,Horror",8.1,73510
tt0046912,movie,Dial M for Murder,1954,105,"Crime,Drama,Mystery",8.1,205467
tt0047030,movie,The Glenn Miller Story,1954,115,"Biography,Drama,Music",7.3,10574
tt0047034,movie,Godzilla,1954,96,"Horror,Sci-Fi",7.6,45654
tt0047094,movie,Hobson's Choice,1954,108,"Comedy,Drama,Romance",7.7,10088
tt0047136,movie,Johnny Guitar,1954,110,"Drama,Western",7.6,21662
tt0047296,movie,On the Waterfront,1954,108,"Crime,Drama,Thriller",8.1,179187
tt0047396,movie,Rear Window,1954,112,"Drama,Mystery,Thriller",8.4,570055
tt0047422,movie,River of No Return,1954,91,"Action,Adventure,Drama",6.6,14287
tt0047437,movie,Sabrina,1954,113,"Comedy,Drama,Romance",7.6,76203
tt0047444,movie,Samurai I: Musashi Miyamoto,1954,93,"Action,Adventure,Biography",7.4,10398
tt0047445,movie,Sansho the Bailiff,1954,124,Drama,8.3,19953
tt0047469,movie,Senso,1954,123,"Drama,Romance,War",7.4,10095
tt0047472,movie,Seven Brides for Seven Brothers,1954,102,"Comedy,Musical,Romance",7.3,28158
tt0047478,movie,Seven Samurai,1954,207,"Action,Drama",8.6,402982
tt0047522,movie,A Star Is Born,1954,154,"Drama,Musical,Romance",7.5,21084
tt0047528,movie,La Strada,1954,108,Drama,8.0,70080
tt0047573,movie,Them!,1954,94,"Horror,Sci-Fi",7.2,26930
tt0047577,movie,This Island Earth,1955,86,"Horror,Mystery,Sci-Fi",5.9,11462
tt0047647,movie,Vera Cruz,1954,94,"Adventure,Drama,Western",7.0,13075
tt0047673,movie,White Christmas,1954,120,"Comedy,Musical,Romance",7.6,57049
tt0047677,movie,The Wild One,1953,79,"Crime,Drama,Romance",6.7,19170
tt0047811,movie,All That Heaven Allows,1955,89,"Drama,Romance",7.6,18676
tt0047834,movie,Animal Farm,1954,72,"Animation,Drama",7.2,21889
tt0047849,movie,Bad Day at Black Rock,1955,81,"Crime,Drama,Mystery",7.6,26850
tt0047878,movie,The Big Combo,1955,87,"Crime,Drama,Film-Noir",7.3,10033
tt0047885,movie,Blackboard Jungle,1955,101,"Crime,Drama",7.4,10616
tt0047892,movie,Bob le Flambeur,1956,102,"Crime,Drama,Thriller",7.5,14328
tt0047985,movie,The Desperate Hours,1955,112,"Crime,Drama,Film-Noir",7.5,11826
tt0048021,movie,Rififi,1955,118,"Crime,Drama,Thriller",8.1,39470
tt0048028,movie,East of Eden,1955,118,Drama,7.8,50789
tt0048140,movie,Guys and Dolls,1955,150,"Comedy,Crime,Musical",7.1,20956
tt0048254,movie,Killer's Kiss,1955,67,"Crime,Drama,Film-Noir",6.5,28363
tt0048261,movie,Kiss Me Deadly,1955,106,"Crime,Drama,Film-Noir",7.5,23786
tt0048280,movie,Lady and the Tramp,1955,76,"Adventure,Animation,Comedy",7.3,162559
tt0048281,movie,The Ladykillers,1955,91,"Comedy,Crime",7.6,34285
tt0048342,movie,The Man from Laramie,1955,103,"Drama,Western",7.3,13250
tt0048347,movie,The Man with the Golden Arm,1955,119,"Crime,Drama,Romance",7.3,13450
tt0048356,movie,Marty,1955,90,"Drama,Romance",7.6,30798
tt0048380,movie,Mister Roberts,1955,123,"Comedy,Drama,War",7.6,19747
tt0048393,movie,Confidential Report,1955,93,"Crime,Drama,Film-Noir",7.1,10092
tt0048424,movie,The Night of the Hunter,1955,92,"Crime,Drama,Thriller",8.0,108211
tt0048445,movie,Oklahoma!,1955,145,"Drama,Musical,Romance",7.0,15841
tt0048452,movie,Ordet,1955,126,Drama,8.2,19005
tt0048473,movie,Pather Panchali,1955,125,"Drama,History",8.2,41820
tt0048491,movie,Picnic,1955,115,"Drama,Romance",7.0,10722
tt0048545,movie,Rebel Without a Cause,1955,111,Drama,7.6,103592
tt0048605,movie,The Seven Year Itch,1955,105,"Comedy,Romance",7.0,45605
tt0048624,movie,Sissi,1955,102,"Comedy,Drama,History",7.0,11168
tt0048641,movie,Smiles of a Summer Night,1955,109,"Comedy,Romance",7.7,15776
tt0048673,movie,Summertime,1955,100,"Drama,Romance",7.1,11411
tt0048696,movie,Tarantula,1955,80,"Horror,Sci-Fi",6.4,11992
tt0048728,movie,To Catch a Thief,1955,106,"Drama,Mystery,Romance",7.4,87039
tt0048750,movie,The Trouble with Harry,1955,99,"Comedy,Mystery",7.0,43107
tt0048801,movie,We're No Angels,1955,106,"Comedy,Crime,Romance",7.4,12150
tt0048947,movie,Anastasia,1956,105,"Biography,Drama,History",7.0,10314
tt0048956,movie,Aparajito,1956,110,Drama,8.2,19804
tt0048960,movie,Around the World in 80 Days,1956,175,"Adventure,Comedy,Family",6.7,32115
tt0048977,movie,The Bad Seed,1956,129,"Drama,Horror,Thriller",7.4,17829
tt0049038,movie,Bus Stop,1956,96,"Comedy,Drama,Romance",6.3,13759
tt0049096,movie,The Court Jester,1955,101,"Adventure,Comedy,Family",7.8,15125
tt0049169,movie,Earth vs. the Flying Saucers,1956,83,"Action,Horror,Sci-Fi",6.3,10223
tt0049189,movie,...And God Created Woman,1956,90,"Drama,Romance",6.3,10770
tt0049223,movie,Forbidden Planet,1956,98,"Adventure,Sci-Fi",7.5,57381
tt0049261,movie,Giant,1956,201,"Drama,Western",7.6,44112
tt0049291,movie,The Harder They Fall,1956,109,"Drama,Film-Noir,Sport",7.5,10356
tt0049314,movie,High Society,1956,111,"Comedy,Musical,Romance",6.9,19204
tt0049366,movie,Invasion of the Body Snatchers,1956,80,"Drama,Horror,Sci-Fi",7.7,60052
tt0049406,movie,The Killing,1956,84,"Crime,Drama,Film-Noir",7.9,106005
tt0049408,movie,The King and I,1956,133,"Biography,Drama,Musical",7.4,29628
tt0049456,movie,Lust for Life,1956,122,"Biography,Drama",7.3,13179
tt0049470,movie,The Man Who Knew Too Much,1956,120,"Crime,Drama,Mystery",7.4,76395
tt0049513,movie,Moby Dick,1956,116,"Adventure,Drama",7.3,23108
tt0049730,movie,The Searchers,1956,119,"Adventure,Western",7.8,102970
tt0049833,movie,The Ten Commandments,1956,220,"Adventure,Drama,Family",7.9,85024
tt0049902,movie,A Man Escaped,1956,101,"Drama,Thriller,War",8.1,30850
tt0049934,movie,War and Peace,1956,208,"Drama,Romance,War",6.7,11805
tt0049966,movie,Written on the Wind,1956,99,Drama,7.3,15136
tt0050083,movie,12 Angry Men,1957,96,"Crime,Drama",9.0,989575
tt0050086,movie,3:10 to Yuma,1957,92,"Adventure,Drama,Thriller",7.6,23937
tt0050105,movie,An Affair to Remember,1957,115,"Drama,Romance",7.4,35848
tt0050188,movie,Mother India,1957,172,"Action,Comedy,Drama",7.8,10444
tt0050212,movie,The Bridge on the River Kwai,1957,161,"Adventure,Drama,War",8.1,249293
tt0050280,movie,The Curse of Frankenstein,1957,83,"Horror,Sci-Fi,Thriller",7.0,14879
tt0050307,movie,Desk Set,1957,103,"Comedy,Romance",7.2,10437
tt0050356,movie,The Enemy Below,1957,98,"Action,Adventure,Drama",7.4,13399
tt0050371,movie,A Face in the Crowd,1957,126,"Drama,Music",8.1,19290
tt0050419,movie,Funny Face,1957,103,"Comedy,Musical,Romance",7.0,35732
tt0050468,movie,Gunfight at the O.K. Corral,1957,122,"Biography,Drama,Western",7.1,18972
tt0050490,movie,"Heaven Knows, Mr. Allison",1957,107,"Adventure,Drama,War",7.3,10366
tt0050539,movie,The Incredible Shrinking Man,1957,81,"Adventure,Drama,Fantasy",7.6,22163
tt0050556,movie,Jailhouse Rock,1957,96,"Drama,Music,Musical",6.5,10786
tt0050613,movie,Throne of Blood,1957,110,Drama,8.0,60446
tt0050634,movie,The Cranes Are Flying,1957,95,"Drama,Romance,War",8.3,22735
tt0050658,movie,Love in the Afternoon,1957,130,"Comedy,Crime,Drama",7.1,18434
tt0050706,movie,My Uncle,1958,116,Comedy,7.6,24941
tt0050766,movie,Curse of the Demon,1957,82,"Fantasy,Horror,Mystery",7.4,17454
tt0050782,movie,White Nights,1957,97,"Drama,Romance",7.7,10347
tt0050783,movie,Nights of Cabiria,1957,110,Drama,8.1,57258
tt0050798,movie,Old Yeller,1957,83,"Adventure,Drama,Family",7.2,16764
tt0050825,movie,Paths of Glory,1957,88,"Drama,War",8.4,240045
tt0050976,movie,The Seventh Seal,1957,96,"Drama,Fantasy",8.1,215896
tt0050986,movie,Wild Strawberries,1957,92,"Drama,Romance",8.1,124912
tt0051036,movie,Sweet Smell of Success,1957,96,"Drama,Film-Noir",8.0,40257
tt0051201,movie,Witness for the Prosecution,1957,116,"Crime,Drama,Mystery",8.4,162839
tt0051207,movie,The Wrong Man,1956,105,"Drama,Film-Noir",7.4,34805
tt0051337,movie,The 7th Voyage of Sinbad,1958,88,"Action,Adventure,Family",7.0,16400
tt0051365,movie,The Magician,1958,101,"Comedy,Drama",7.5,11914
tt0051378,movie,Elevator to the Gallows,1958,91,"Crime,Drama,Thriller",7.9,31897
tt0051383,movie,Auntie Mame,1958,143,"Comedy,Drama,Romance",7.9,13874
tt0051406,movie,Bell Book and Candle,1958,106,"Comedy,Fantasy,Romance",6.8,14849
tt0051411,movie,The Big Country,1958,166,"Drama,Romance,Western",7.9,24405
tt0051418,movie,The Blob,1958,86,"Horror,Sci-Fi",6.3,32375
tt0051459,movie,Cat on a Hot Tin Roof,1958,108,Drama,7.9,57165
tt0051525,movie,The Defiant Ones,1958,96,"Crime,Drama",7.5,20221
tt0051554,movie,Horror of Dracula,1958,82,"Drama,Horror",7.2,30020
tt0051622,movie,The Fly,1958,94,"Drama,Horror,Sci-Fi",7.1,28052
tt0051658,movie,Gigi,1958,115,"Comedy,Musical,Romance",6.6,25009
tt0051744,movie,House on Haunted Hill,1959,75,"Crime,Horror,Mystery",6.7,34923
tt0051745,movie,Houseboat,1958,110,"Comedy,Drama,Family",6.6,10533
tt0051773,movie,Indiscreet,1958,100,"Comedy,Romance",6.8,11245
tt0051808,movie,The Hidden Fortress,1958,126,"Adventure,Drama",8.0,46000
tt0051878,movie,"The Long, Hot Summer",1958,115,Drama,7.3,13497
tt0051899,movie,Man of the West,1958,100,"Drama,Western",7.0,10865
tt0051994,movie,A Night to Remember,1958,123,"Drama,History",7.9,19405
tt0052077,movie,Plan 9 from Outer Space,1958,79,"Horror,Sci-Fi",3.9,42569
tt0052080,movie,Ashes and Diamonds,1958,103,"Drama,Romance,War",7.7,15079
tt0052151,movie,Run Silent Run Deep,1958,93,"Action,Drama,War",7.3,14848
tt0052216,movie,Big Deal on Madonna Street,1958,106,"Comedy,Crime",7.9,12899
tt0052225,movie,South Pacific,1958,157,"Drama,Musical,Romance",6.8,11066
tt0052311,movie,Touch of Evil,1958,95,"Crime,Drama,Film-Noir",7.9,114999
tt0052357,movie,Vertigo,1958,128,"Mystery,Romance,Thriller",8.2,459648
tt0052365,movie,The Vikings,1958,116,"Action,Adventure,History",7.0,17454
tt0052561,movie,Anatomy of a Murder,1959,161,"Drama,Mystery",8.0,78026
tt0052572,movie,The World of Apu,1959,105,Drama,8.4,20131
tt0052600,movie,Ballad of a Soldier,1959,88,"Drama,Romance,War",8.2,12350
tt0052618,movie,Ben-Hur,1959,212,"Adventure,Drama",8.1,271669
tt0052722,movie,Darby O'Gill and the Little People,1959,93,"Adventure,Family,Fantasy",7.1,10240
tt0052738,movie,The Diary of Anne Frank,1959,180,"Biography,Drama,Family",7.4,14625
tt0052893,movie,Hiroshima Mon Amour,1959,90,"Drama,Romance",7.8,39557
tt0052902,movie,The Horse Soldiers,1959,120,"Adventure,Drama,Romance",7.1,13121
tt0052905,movie,The Hound of the Baskervilles,1959,87,"Horror,Mystery",6.9,14303
tt0052918,movie,Imitation of Life,1959,125,Drama,7.8,19961
tt0052948,movie,Journey to the Center of the Earth,1959,129,"Adventure,Family,Fantasy",7.0,21447
tt0053084,movie,The Mouse That Roared,1959,83,"Adventure,Comedy",6.9,10201
tt0053085,movie,The Mummy,1959,88,"Adventure,Horror",6.6,12795
tt0053114,movie,The Human Condition I: No Greater Love,1959,208,"Drama,History,War",8.5,11397
tt0053125,movie,North by Northwest,1959,136,"Adventure,Drama,Mystery",8.3,369517
tt0053131,movie,The Nun's Story,1959,149,Drama,7.5,12751
tt0053134,movie,Good Morning,1959,94,"Comedy,Drama,Family",7.8,12524
tt0053137,movie,On the Beach,1959,134,"Drama,Romance,Sci-Fi",7.1,16222
tt0053143,movie,Operation Petticoat,1959,124,"Comedy,Romance,War",7.2,17701
tt0053146,movie,Black Orpheus,1959,100,"Drama,Musical,Romance",7.4,13510
tt0053168,movie,Pickpocket,1959,76,"Crime,Drama",7.5,27666
tt0053172,movie,Pillow Talk,1959,102,"Comedy,Romance",7.4,21087
tt0053198,movie,The 400 Blows,1959,99,"Crime,Drama",8.0,134913
tt0053221,movie,Rio Bravo,1959,141,Western,7.9,73869
tt0053270,movie,Shadows,1958,87,"Drama,Music,Romance",7.2,13615
tt0053285,movie,Sleeping Beauty,1959,75,"Adventure,Animation,Family",7.2,171623
tt0053291,movie,Some Like It Hot,1959,121,"Comedy,Music,Romance",8.2,305352
tt0053318,movie,"Suddenly, Last Summer",1959,114,"Drama,Mystery,Thriller",7.4,19156
tt0053363,movie,The Tingler,1959,82,"Horror,Sci-Fi",6.6,10640
tt0053459,movie,Eyes Without a Face,1960,90,"Drama,Horror",7.6,39337
tt0053472,movie,Breathless,1960,90,"Crime,Drama",7.6,95858
tt0053580,movie,The Alamo,1960,162,"Adventure,Drama,History",6.8,19697
tt0053604,movie,The Apartment,1960,125,"Comedy,Drama,Romance",8.3,220653
tt0053619,movie,L'Avventura,1960,143,"Drama,Mystery,Romance",7.7,37174
tt0053677,movie,The Brides of Dracula,1960,85,Horror,6.6,10147
tt0053779,movie,La Dolce Vita,1960,174,"Comedy,Drama",8.0,86062
tt0053793,movie,Elmer Gantry,1960,146,Drama,7.7,14576
tt0053804,movie,Exodus,1960,208,"Action,Drama,War",6.7,12886
tt0053925,movie,House of Usher,1960,79,"Drama,Horror",6.9,17467
tt0053946,movie,Inherit the Wind,1960,128,"Biography,Drama,History",8.1,35711
tt0053976,movie,The Virgin Spring,1960,89,Drama,8.0,33908
tt0054033,movie,The Little Shop of Horrors,1960,73,"Comedy,Horror",6.2,21370
tt0054047,movie,The Magnificent Seven,1960,128,"Action,Adventure,Drama",7.7,110861
tt0054067,movie,Black Sunday,1960,87,Horror,7.1,20177
tt0054130,movie,La Notte,1961,122,Drama,7.9,26683
tt0054135,movie,Ocean's Eleven,1960,127,"Comedy,Crime,Music",6.5,26188
tt0054167,movie,Peeping Tom,1960,101,"Drama,Horror,Thriller",7.6,43990
tt0054189,movie,Purple Noon,1960,118,"Crime,Drama,Thriller",7.7,24110
tt0054195,movie,Pollyanna,1960,134,"Comedy,Drama,Family",7.4,12607
tt0054215,movie,Psycho,1960,109,"Drama,Horror,Mystery",8.5,788241
tt0054248,movie,Rocco and His Brothers,1960,179,"Crime,Drama,Sport",8.2,25848
tt0054269,movie,Saturday Night and Sunday Morning,1960,89,"Drama,Romance",7.5,10067
tt0054331,movie,Spartacus,1960,184,"Adventure,Biography,Drama",7.9,151483
tt0054357,movie,Swiss Family Robinson,1960,126,"Adventure,Family",7.1,20054
tt0054387,movie,The Time Machine,1960,103,"Adventure,Romance,Sci-Fi",7.5,47455
tt0054389,movie,Shoot the Piano Player,1960,92,"Crime,Drama,Thriller",7.4,21945
tt0054407,movie,Le Trou,1960,131,"Crime,Drama,Thriller",8.5,23765
tt0054428,movie,The Unforgiven,1960,125,"Drama,Romance,Western",6.5,10999
tt0054443,movie,Village of the Damned,1960,77,"Horror,Sci-Fi",7.3,21429
tt0054460,movie,The Bad Sleep Well,1960,151,"Crime,Drama,Thriller",7.9,15610
tt0054594,movie,The Absent Minded Professor,1961,97,"Comedy,Family,Sci-Fi",6.7,10127
tt0054599,movie,Accattone,1961,117,Drama,7.6,11274
tt0054632,movie,Last Year at Marienbad,1961,94,"Drama,Mystery,Romance",7.6,27115
tt0054673,movie,The Beast of Yucca Flats,1961,54,"Horror,Sci-Fi",2.0,10289
tt0054698,movie,Breakfast at Tiffany's,1961,115,"Comedy,Drama,Romance",7.5,205194
tt0054743,movie,The Children's Hour,1961,108,"Drama,Romance",7.8,21031
tt0054749,movie,Two Women,1960,101,"Drama,War",7.7,13831
tt0054757,movie,The Comancheros,1961,107,"Drama,Western",6.8,10921
tt0054821,movie,Le Doulos,1962,108,"Crime,Thriller",7.7,13223
tt0054847,movie,El Cid,1961,182,"Biography,Drama,History",7.2,17270
tt0054953,movie,The Guns of Navarone,1961,158,"Action,Adventure,Drama",7.5,59901
tt0054997,movie,The Hustler,1961,134,"Drama,Sport",7.9,90089
tt0055018,movie,The Innocents,1961,100,"Drama,Horror,Mystery",7.7,36289
tt0055031,movie,Judgment at Nuremberg,1961,179,"Drama,History,War",8.3,97308
tt0055032,movie,Jules and Jim,1962,105,"Drama,Romance",7.6,47052
tt0055047,movie,King of Kings,1961,168,"Biography,Drama",7.0,10087
tt0055184,movie,The Misfits,1961,125,"Drama,Romance,Western",7.2,24634
tt0055254,movie,One Hundred and One Dalmatians,1961,79,"Adventure,Animation,Comedy",7.3,197415
tt0055256,movie,"One, Two, Three",1961,104,Comedy,7.8,24811
tt0055257,movie,One-Eyed Jacks,1961,141,"Drama,Western",7.1,15210
tt0055277,movie,The Parent Trap,1961,129,"Comedy,Family,Romance",7.2,26455
tt0055304,movie,The Pit and the Pendulum,1961,80,"Drama,Horror,Mystery",7.0,18702
tt0055353,movie,A Raisin in the Sun,1961,128,Drama,8.0,10551
tt0055471,movie,Splendor in the Grass,1961,124,"Drama,Romance",7.7,22993
tt0055499,movie,Through a Glass Darkly,1961,90,Drama,7.9,29531
tt0055572,movie,A Woman Is a Woman,1961,84,"Comedy,Drama,Romance",7.3,20554
tt0055601,movie,Viridiana,1961,91,Drama,8.0,28309
tt0055614,movie,West Side Story,1961,153,"Crime,Drama,Musical",7.6,128032
tt0055630,movie,Yojimbo,1961,110,"Action,Drama,Thriller",8.2,143635
tt0055798,movie,Birdman of Alcatraz,1962,147,"Biography,Crime,Drama",7.8,21379
tt0055824,movie,Cape Fear,1962,106,"Drama,Thriller",7.7,35351
tt0055830,movie,Carnival of Souls,1962,78,"Horror,Mystery",7.0,31330
tt0055852,movie,Cleo from 5 to 7,1962,90,"Comedy,Drama,Music",7.8,31845
tt0055895,movie,Days of Wine and Roses,1962,117,Drama,7.8,15113
tt0055913,movie,Divorce Italian Style,1961,105,"Comedy,Drama,Romance",7.9,15777
tt0055928,movie,Dr. No,1962,110,"Action,Adventure,Thriller",7.2,196595
tt0056058,movie,Harakiri,1962,133,"Drama,Mystery",8.6,92175
tt0056059,movie,Hatari!,1962,157,"Action,Adventure,Comedy",7.1,15817
tt0056085,movie,How the West Was Won,1962,164,"Action,Adventure,War",7.1,25609
tt0056111,movie,Ivan's Childhood,1962,95,"Drama,War",8.0,43648
tt0056142,movie,King Kong vs. Godzilla,1963,91,"Action,Adventure,Comedy",5.7,12161
tt0056172,movie,Lawrence of Arabia,1962,227,"Adventure,Biography,Drama",8.3,342619
tt0056193,movie,Lolita,1962,153,"Crime,Drama,Romance",7.5,116360
tt0056194,movie,The Loneliness of the Long Distance Runner,1962,104,"Drama,Sport",7.5,10033
tt0056195,movie,Lonely Are the Brave,1962,107,"Drama,Western",7.5,11047
tt0056197,movie,The Longest Day,1962,179,"Action,Drama,History",7.7,63217
tt0056215,movie,Mamma Roma,1962,110,Drama,7.7,11461
