tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,original_language,is_franchise,budget,revenue
tt4878482,movie,Dumplin',2018,110,"Comedy,Drama",6.5,40307,en,False,0.0,0.0
tt4881806,movie,Jurassic World: Fallen Kingdom,2018,128,"Action,Adventure,Sci-Fi",6.2,383381,en,True,170000000.0,1310469037.0
tt4882376,movie,First They Killed My Father,2017,136,"Biography,Drama,History",7.2,22283,en,False,24000000.0,0.0
tt4897822,movie,Where to Invade Next,2015,120,"Comedy,Documentary",7.5,26533,en,False,0.0,3820195.0
tt4899370,movie,Megan Leavey,2017,116,"Action,Biography,Drama",7.1,30334,en,False,0.0,13406883.0
tt4900148,movie,Elio,2025,98,"Adventure,Animation,Comedy",6.6,46554,en,False,150000000.0,154291182.0
tt4900716,movie,Kapoor & Sons,2016,132,"Comedy,Drama,Family",7.7,33966,hi,False,3577143.0,17412627.0
tt4901306,movie,Perfect Strangers,2016,96,"Comedy,Drama,Thriller",7.7,77624,it,False,0.0,32207491.0
tt4908644,movie,Winter on Fire: Ukraine's Fight for Freedom,2015,102,"Documentary,History",8.3,21517,en,False,0.0,0.0
tt4911940,movie,Goodbye Berlin,2016,93,"Comedy,Drama",6.9,12066,de,False,0.0,0.0
tt4912910,movie,Mission: Impossible - Fallout,2018,147,"Action,Adventure,Thriller",7.7,421486,en,True,178000000.0,824171374.0
tt4913966,movie,The Curse of La Llorona,2019,93,"Horror,Mystery,Thriller",5.3,66340,en,True,9000000.0,123233739.0
tt4914580,movie,The Age of Shadows,2016,140,"Action,History,Thriller",7.1,12076,ko,False,9620000.0,53165427.0
tt4916630,movie,Just Mercy,2019,137,"Biography,Crime,Drama",7.6,85103,en,False,25000000.0,50401502.0
tt4919268,movie,Bad Boys: Ride or Die,2024,115,"Action,Adventure,Comedy",6.5,114816,en,True,100000000.0,404547819.0
tt4924942,movie,The Invisible Guardian,2017,129,"Crime,Mystery,Thriller",6.4,19348,es,True,5000000.0,0.0
tt4925292,movie,Lady Bird,2017,94,"Comedy,Drama",7.4,365451,en,False,10000000.0,79000000.0
tt4934950,movie,Talvar,2015,132,"Crime,Drama,Mystery",8.1,43664,hi,False,0.0,0.0
tt4935334,movie,Southbound,2015,89,Horror,5.9,23142,en,False,0.0,35000.0
tt4935372,movie,The Devil's Candy,2015,79,"Drama,Horror,Thriller",6.3,24040,en,False,0.0,772319.0
tt4935418,movie,Baskin,2015,97,"Horror,Thriller",5.8,14397,tr,False,350000.0,318155.0
tt4936450,movie,Graduation,2016,128,"Crime,Drama",7.3,15601,ro,False,2000000.0,2015002.0
tt4943322,movie,The Ottoman Lieutenant,2017,106,"Drama,History,War",6.4,27224,en,False,40000000.0,413844.0
tt4944596,movie,May God Save Us,2016,127,"Crime,Drama,Thriller",7.1,13488,es,False,4000000.0,1598584.0
tt4951982,movie,The Command,2018,117,"Action,Adventure,Drama",6.6,23806,en,False,20000000.0,0.0
tt4954522,movie,Raw,2016,99,"Drama,Horror",6.9,96945,fr,False,3500000.0,4100000.0
tt4960748,movie,Till,2022,130,"Biography,Crime,Drama",7.2,17913,en,False,33000000.0,11498884.0
tt4964788,movie,Everybody Knows,2018,133,"Crime,Drama,Mystery",6.9,40413,es,False,11318430.0,17997350.0
tt4971344,movie,The Sisters Brothers,2018,122,"Drama,Western",6.9,75618,en,False,38000000.0,13143056.0
tt4971408,movie,Await Further Instructions,2018,91,"Horror,Mystery,Sci-Fi",4.9,10345,en,False,0.0,0.0
tt4972062,movie,Don't Think Twice,2016,92,"Comedy,Drama",6.7,18767,en,False,0.0,4417667.0
tt4972582,movie,Split,2016,117,"Horror,Thriller",7.3,624886,en,False,9000000.0,278454358.0
tt4974684,movie,Kara Bela,2015,105,"Action,Adventure,Comedy",6.7,10440,tr,False,0.0,3479667.0
tt4975722,movie,Moonlight,2016,111,Drama,7.4,353616,en,False,4000000.0,65046687.0
tt4975920,movie,The Kid,2019,100,"Biography,Drama,Western",5.9,10521,en,False,8000000.0,1561698.0
tt4976192,movie,211,2018,86,"Action,Drama,Thriller",4.4,10580,en,False,0.0,1052222.0
tt4978342,movie,My Oxford Year,2025,112,"Comedy,Drama,Romance",5.9,30297,en,False,0.0,0.0
tt4978420,movie,Borderlands,2024,101,"Action,Adventure,Comedy",4.7,58889,en,False,115000000.0,33017367.0
tt4981636,movie,Middle School: The Worst Years of My Life,2016,92,"Comedy,Family",6.1,11106,en,False,8500000.0,23316139.0
tt4981966,movie,24,2016,164,"Action,Drama,Sci-Fi",7.9,26871,ta,False,10000000.0,15000000.0
tt4983780,movie,Maanaadu,2021,147,"Action,Adventure,Sci-Fi",8.1,27931,ta,False,11840004.0,0.0
tt4986098,movie,The Titan,2018,97,"Drama,Mystery,Romance",4.8,35379,en,False,0.0,2635408.0
tt4986134,movie,Rebel in the Rye,2017,106,"Biography,Drama,Romance",6.7,11566,en,False,0.0,944370.0
tt4987556,movie,Thani Oruvan,2015,160,"Action,Crime,Drama",8.4,24245,ta,True,0.0,0.0
tt4991384,movie,Visaaranai,2015,117,"Crime,Drama,Thriller",8.4,15590,ta,False,325000.0,1600000.0
tt4995540,movie,Being the Ricardos,2021,131,"Biography,Drama",6.5,47248,en,False,0.0,450000.0
tt4995776,movie,The Red Sea Diving Resort,2019,129,"Drama,History,Thriller",6.6,35266,en,False,0.0,0.0
tt4995790,movie,The Square,2017,151,"Comedy,Drama",7.1,83059,sv,False,0.0,9494535.0
tt4996328,movie,Ordinary Angels,2024,118,"Biography,Drama",7.4,20929,en,False,13000000.0,20571534.0
tt4998632,movie,Ambulance,2022,136,"Action,Adventure,Crime",6.1,113755,en,False,40000000.0,52303589.0
tt5001718,movie,"Everything, Everything",2017,96,"Drama,Romance",6.3,44830,en,False,10000000.0,61621140.0
tt5001754,movie,Braven,2018,94,"Action,Thriller",5.9,43635,en,False,5000000.0,854319.0
tt5013056,movie,Dunkirk,2017,106,"Action,Drama,History",7.8,810916,en,False,150000000.0,549136737.0
tt5013984,movie,Gully,2019,84,"Crime,Drama",2.7,23943,en,False,0.0,0.0
tt5016946,movie,Handsome Devil,2016,95,"Comedy,Drama,Sport",7.0,18806,en,False,1050000.0,0.0
tt5022702,movie,Hush,2016,82,"Horror,Thriller",6.6,170484,en,False,1000000.0,0.0
tt5023260,movie,The Last Word,2017,108,"Comedy,Drama",6.6,10096,en,False,0.0,1783421.0
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri",2017,115,"Comedy,Crime,Drama",8.1,610433,en,False,15000000.0,162729321.0
tt5028340,movie,Mary Poppins Returns,2018,130,"Adventure,Comedy,Family",6.6,101296,en,True,130000000.0,348807090.0
tt5029608,movie,Frantz,2016,113,"Drama,History,Romance",7.5,18834,fr,False,0.0,7478354.0
tt5033998,movie,Charlie's Angels,2019,118,"Action,Adventure,Comedy",5.0,85251,en,False,48000000.0,73279888.0
tt5034266,movie,Our Souls at Night,2017,103,"Drama,Romance",6.9,16815,en,False,0.0,0.0
tt5034838,movie,Godzilla vs. Kong,2021,113,"Action,Sci-Fi,Thriller",6.3,268467,en,True,200000000.0,470116094.0
tt5040012,movie,Nosferatu,2024,132,"Fantasy,Horror,Mystery",7.1,269301,en,False,50000000.0,181805645.0
tt5052448,movie,Get Out,2017,104,"Horror,Mystery,Thriller",7.8,824580,en,False,4500000.0,255407969.0
tt5052474,movie,Sicario: Day of the Soldado,2018,122,"Action,Crime,Drama",7.1,192710,en,True,35000000.0,75836683.0
tt5057140,movie,Hold the Dark,2018,125,"Action,Crime,Drama",5.6,43360,en,False,0.0,0.0
tt5059406,movie,I Am the Pretty Thing That Lives in the House,2016,89,"Drama,Horror,Mystery",4.6,18264,en,False,0.0,0.0
tt5065822,movie,Ronaldo,2015,92,"Biography,Documentary,Sport",6.3,17887,en,False,0.0,0.0
tt5071886,movie,Kabali,2016,153,"Action,Crime,Drama",6.1,15543,ta,False,18700000.0,74000000.0
tt5073620,movie,Below Her Mouth,2016,92,"Drama,Romance",5.5,16240,en,False,0.0,33673.0
tt5073642,movie,Color Out of Space,2019,111,"Horror,Mystery,Sci-Fi",6.1,65368,en,True,6000000.0,1023510.0
tt5074352,movie,Dangal,2016,161,"Action,Biography,Drama",8.3,245060,hi,False,10400000.0,311000000.0
tt5075662,movie,The Isle,2018,96,"Fantasy,Mystery,Thriller",4.9,11290,en,False,0.0,0.0
tt5076214,movie,Delibal,2015,117,"Drama,Romance",6.7,13326,tr,False,0.0,0.0
tt5078204,movie,Two Is a Family,2016,118,"Comedy,Drama",7.3,30358,fr,False,0.0,1447740.0
tt5078852,movie,Lansky,2021,119,"Biography,Crime,Drama",6.2,11309,en,False,5000000.0,136579.0
tt5080556,movie,2.0,2018,148,"Action,Fantasy,Sci-Fi",6.0,30560,ta,True,77000000.0,114629169.0
tt5082014,movie,Charlie,2015,130,"Adventure,Drama,Romance",8.1,15192,ml,False,1900000.0,5900000.0
tt5083738,movie,The Favourite,2018,119,"Biography,Comedy,Drama",7.5,259603,en,False,15000000.0,95918706.0
tt5084170,movie,Blade of the Immortal,2017,140,"Action,Drama,History",6.7,20683,ja,False,0.0,150532.0
tt5085924,movie,Wildling,2018,92,"Drama,Fantasy,Horror",5.5,14895,en,False,0.0,0.0
tt5090568,movie,Transformers: Rise of the Beasts,2023,127,"Action,Adventure,Sci-Fi",6.0,132110,en,False,195000000.0,441381193.0
tt5093026,movie,Papillon,2017,133,"Adventure,Biography,Crime",7.2,96278,en,False,0.0,10060903.0
tt5095030,movie,Ant-Man and the Wasp,2018,118,"Action,Adventure,Comedy",7.0,498072,en,True,140000000.0,622674139.0
tt5096470,movie,Love Wedding Repeat,2020,100,"Comedy,Romance",5.6,23331,en,False,0.0,0.0
tt5097410,movie,Noelle,2019,100,"Comedy,Family,Fantasy",6.3,31363,en,False,0.0,0.0
tt5098128,movie,Nannaku Prematho,2016,168,"Action,Drama,Thriller",7.5,12046,te,False,0.0,0.0
tt5104604,movie,Isle of Dogs,2018,101,"Adventure,Animation,Comedy",7.8,212473,en,False,35000000.0,72991435.0
tt5108870,movie,Morbius,2022,104,"Action,Adventure,Horror",5.1,172561,en,False,75000000.0,167635712.0
tt5109280,movie,Raya and the Last Dragon,2021,107,"Action,Adventure,Animation",7.3,188577,en,False,100000000.0,130423032.0
tt5109784,movie,Mother!,2017,121,"Drama,Horror,Mystery",6.6,269198,en,False,30000000.0,44516999.0
tt5111874,movie,My Scientology Movie,2015,99,Documentary,6.6,14239,en,False,0.0,0.0
tt5112578,movie,Super Dark Times,2017,103,"Crime,Drama,Thriller",6.6,27586,en,False,0.0,33109.0
tt5112584,movie,Lee,2023,117,"Biography,Drama,History",6.9,35281,en,False,0.0,23508220.0
tt5113040,movie,The Secret Life of Pets 2,2019,86,"Adventure,Animation,Comedy",6.4,78964,en,True,80000000.0,429434163.0
tt5113044,movie,Minions: The Rise of Gru,2022,87,"Adventure,Animation,Comedy",6.5,106874,en,True,85000000.0,940203765.0
tt5114588,movie,Dügün Dernek 2: Sünnet,2015,112,Comedy,6.3,12478,tr,True,0.0,0.0
tt5116302,movie,Togo,2019,113,"Adventure,Biography,Drama",7.9,62665,en,False,0.0,0.0
tt5117428,movie,Wild Rose,2018,101,"Drama,Music",7.1,17010,en,False,0.0,0.0
tt5117670,movie,Peter Rabbit,2018,95,"Adventure,Animation,Comedy",6.6,53516,en,True,50000000.0,351266433.0
tt5119116,movie,Pyewacket,2017,88,"Drama,Horror,Mystery",5.8,12565,en,False,0.0,166610.0
tt5121816,movie,The Bar,2017,102,Thriller,6.3,30236,es,False,6045750.0,3662671.0
tt5126922,movie,The Pirates of Somalia,2017,116,"Biography,Drama",6.7,12084,en,False,0.0,0.0
tt5129682,movie,King Cobra,2016,91,"Crime,Drama",5.6,10015,en,False,0.0,81757.0
tt5133308,movie,At the End of the Tunnel,2016,120,"Crime,Drama,Thriller",7.0,16838,es,False,0.0,0.0
tt5140878,movie,Annabelle: Creation,2017,109,"Horror,Mystery,Thriller",6.5,170992,en,True,15000000.0,306592201.0
tt5143226,movie,12 Feet Deep,2017,85,"Horror,Thriller",5.2,17891,en,False,0.0,6158.0
tt5144174,movie,The Dry,2020,117,"Crime,Drama,Mystery",6.8,41080,en,True,0.0,15576286.0
tt5147214,movie,Headshot,2016,118,"Action,Drama,Thriller",6.3,17504,id,False,0.0,0.0
tt5151570,movie,Mrs. Harris Goes to Paris,2022,115,"Comedy,Drama",7.1,37556,en,False,0.0,31179316.0
